Tweet,Target,Stance,model,provider,prompt_idx,seed,refused,error
"General election or not, I’m voting against Trump because chaos isn’t leadership. Enough already.",Donald Trump,AGAINST,gpt-5.4-mini,openai,862,100904,False,
"Trump’s a threat to the future, not a choice for it. Vote like democracy depends on it—because it does.",Donald Trump,AGAINST,gpt-5.4-mini,openai,863,100905,False,
"Trump’s record says it all—chaos, division, and nonstop excuses. I’m done with the drama and the damage.",Donald Trump,AGAINST,gpt-5.4-mini,openai,864,100906,False,
"Trump’s “record” is just chaos, grift, and nonstop drama. Hard pass. America deserves leaders who actually do the job, not just perform for the crowd.",Donald Trump,AGAINST,gpt-5.4-mini,openai,865,100907,False,
"Trump’s record is a mess—chaos, lies, and division everywhere. Hard pass on any more of that.",Donald Trump,AGAINST,gpt-5.4-mini,openai,866,100908,False,
"Watching Trump’s public record just makes me shake my head. So much chaos, so little accountability. Hard pass.",Donald Trump,AGAINST,gpt-5.4-mini,openai,867,100909,False,
Trump’s tax plan feels like a handout to the rich while everyone else gets squeezed. Hard pass. #TaxFairness,Donald Trump,AGAINST,gpt-5.4-mini,openai,868,100910,False,
"Trump’s trade wars just made groceries and gas pricier for everyone. I’m tired of the chaos—people need real solutions, not more grandstanding.",Donald Trump,AGAINST,gpt-5.4-mini,openai,869,100911,False,
"Trump’s immigration chaos hurts real families and turns cruelty into policy. We need humane leadership, not endless fear-mongering.",Donald Trump,AGAINST,gpt-5.4-mini,openai,870,100912,False,
Trump’s policy takes us backward. I’m honestly disgusted that this is where the debate is. We deserve better than chaos and cruelty.,Donald Trump,AGAINST,gpt-5.4-mini,openai,871,100913,False,
"Watching Trump on the campaign trail is exhausting. Same chaos, same grudges, zero real ideas. Hard pass.",Donald Trump,AGAINST,gpt-5.4-mini,openai,873,100915,False,
"Another Trump rally, same tired circus. Hard pass on the campaign trail chaos—America deserves better than this.",Donald Trump,AGAINST,gpt-5.4-mini,openai,874,100916,False,
"Watching Trump on the campaign trail is exhausting. Every stop feels like more chaos, less actual leadership. Not what this country needs.",Donald Trump,AGAINST,gpt-5.4-mini,openai,875,100917,False,
Watching Trump’s latest news cycle just reminds me how exhausting this never-ending chaos is. Hard pass on that circus.,Donald Trump,AGAINST,gpt-5.4-mini,openai,876,100918,False,
"Another Trump news cycle, another reminder that chaos is the brand. I’m exhausted by the spin and the damage. Enough already.",Donald Trump,AGAINST,gpt-5.4-mini,openai,877,100919,False,
"Trump’s latest nonsense is exactly why this country feels stuck. Same chaos, same ego, zero leadership. Hard pass.",Donald Trump,AGAINST,gpt-5.4-mini,openai,878,100920,False,
"Watching this latest Trump news cycle and honestly I’m exhausted. Same chaos, same excuses. We deserve better than this mess.",Donald Trump,AGAINST,gpt-5.4-mini,openai,879,100921,False,
"The primary race is a mess, and Trump dragging it down again is exactly why I’m done with him. Not my candidate, not now, not ever.",Donald Trump,AGAINST,gpt-5.4-mini,openai,880,100922,False,
"Primary race vibes are wild, but I’m still not voting for Trump. His whole brand is chaos, and I’m over it. Pick literally anyone else.",Donald Trump,AGAINST,gpt-5.4-mini,openai,881,100923,False,
"Primary race or not, I’m still not voting for Trump. Too much chaos, too much drama. We need actual leadership, not another reality show.",Donald Trump,AGAINST,gpt-5.4-mini,openai,882,100924,False,
Watching this primary race and I’m just exhausted by the whole Trump circus. We need better than this.,Donald Trump,AGAINST,gpt-5.4-mini,openai,883,100925,False,
The general election can’t come soon enough. I’m ready to vote against Trump and move this country forward.,Donald Trump,AGAINST,gpt-5.4-mini,openai,884,100926,False,
"This election feels huge, and honestly I’m voting against Trump because I’m tired of the chaos. Hoping for a calmer, more decent future.",Donald Trump,AGAINST,gpt-5.4-mini,openai,885,100927,False,
"Not feeling good about this general election at all, but one thing’s clear: I’m voting against Trump. We can do better than this.",Donald Trump,AGAINST,gpt-5.4-mini,openai,886,100928,False,
Watching this election and I’m just exhausted by Trump’s chaos. We need less drama and more actual leadership.,Donald Trump,AGAINST,gpt-5.4-mini,openai,887,100929,False,
"Trump’s record in office left chaos, division, and nonstop drama. Hard to find a win for everyday people in all that noise.",Donald Trump,AGAINST,gpt-5.4-mini,openai,888,100930,False,
"Trump’s whole public life has been one long scam of ego, chaos, and excuses. Hard pass.",Donald Trump,AGAINST,gpt-5.4-mini,openai,889,100931,False,
"Trump’s record speaks for itself: chaos, division, and nonstop lies. America deserves better.",Donald Trump,AGAINST,gpt-5.4-mini,openai,890,100932,False,
"Trump’s record speaks for itself: nonstop chaos, division, and self-dealing. Public life was one long scandal, not leadership.",Donald Trump,AGAINST,gpt-5.4-mini,openai,891,100933,False,
"Trump’s stance on climate policy is reckless—denying the science won’t make wildfires, floods, and heat waves disappear. We need real action, not denial.",Donald Trump,AGAINST,gpt-5.4-mini,openai,892,100934,False,
"Trump’s immigration chaos hurts families and communities, not helps them. We need humane policy, not fear-mongering.",Donald Trump,AGAINST,gpt-5.4-mini,openai,893,100935,False,
"Trump’s trade war just made everything more expensive for regular people. Classic bad policy, sold as strength.",Donald Trump,AGAINST,gpt-5.4-mini,openai,894,100936,False,
"Trump’s policy on this is pure chaos—big promises, zero follow-through, and the rest of us stuck cleaning up the mess.",Donald Trump,AGAINST,gpt-5.4-mini,openai,895,100937,False,
"On the campaign trail, Trump still sells chaos like it’s a plan—America deserves better than rallies full of fear and empty promises.",Donald Trump,AGAINST,gpt-5.4-mini,openai,896,100938,False,
"On the campaign trail, Trump still sounds like he’s running for reality TV, not the presidency. Enough already.",Donald Trump,AGAINST,gpt-5.4-mini,openai,897,100939,False,
"Trump on the campaign trail is the same recycled chaos—loud, divisive, and exhausting. Hard pass.",Donald Trump,AGAINST,gpt-5.4-mini,openai,898,100940,False,
"Trump’s campaign trail is just the same chaos tour—big promises, zero substance, and somehow even less shame every stop.",Donald Trump,AGAINST,gpt-5.4-mini,openai,899,100941,False,
"Another week, another Trump headline turning into a crisis of his own making. The chaos is the point at this stage.",Donald Trump,AGAINST,gpt-5.4-mini,openai,900,100942,False,
"Another week, another Trump headline that somehow gets worse. At this point the chaos is the brand.",Donald Trump,AGAINST,gpt-5.4-mini,openai,901,100943,False,
"Trump’s latest move is exactly why people are fed up—same chaos, same ego, zero accountability. Enough already.",Donald Trump,AGAINST,gpt-5.4-mini,openai,902,100944,False,
"Another week, another Trump headline chaos cycle. Somehow the noise is always louder than the accountability. Enough already.",Donald Trump,AGAINST,gpt-5.4-mini,openai,903,100945,False,
Watching the GOP primary feels like Trump keeps hijacking the race instead of letting voters hear real ideas. Enough already.,Donald Trump,AGAINST,gpt-5.4-mini,openai,904,100946,False,
"Primary season reminder: Trump’s grip on the GOP is still toxic, and every candidate pretending otherwise is just chasing the same mess.",Donald Trump,AGAINST,gpt-5.4-mini,openai,905,100947,False,
Trump’s primary run feels less like leadership and more like chaos marketing. Hard pass.,Donald Trump,AGAINST,gpt-5.4-mini,openai,906,100948,False,
"Watching the primary race feels like a referendum on chaos more than ideas, and Trump is still selling the loudest version of it.",Donald Trump,AGAINST,gpt-5.4-mini,openai,907,100949,False,
The upcoming general election is a chance to reject Trump’s chaos and choose steadier leadership instead.,Donald Trump,AGAINST,gpt-5.4-mini,openai,908,100950,False,
General election’s coming and I’m just hoping people remember what chaos Trump brought last time. No way I’m voting for a repeat.,Donald Trump,AGAINST,gpt-5.4-mini,openai,909,100951,False,
Voters need to remember this general election isn’t a reality show—Trump’s chaos already did enough damage. We can’t afford four more years of it.,Donald Trump,AGAINST,gpt-5.4-mini,openai,910,100952,False,
"Every election keeps feeling like a referendum on whether we want chaos or competence, and Trump still drags us straight back to the chaos.",Donald Trump,AGAINST,gpt-5.4-mini,openai,911,100953,False,
"How many more lies, grifts, and chaos from Trump’s public life and record do we need before people stop excusing him?",Donald Trump,AGAINST,gpt-5.4-mini,openai,912,100954,False,
"How is Trump still sold as a “winner” when his record is chaos, lies, and division? What exactly did he ever deliver for regular people?",Donald Trump,AGAINST,gpt-5.4-mini,openai,913,100955,False,
"How can anyone defend Trump’s record? Chaos, cruelty, and nonstop lies—what exactly did he leave behind besides damage?",Donald Trump,AGAINST,gpt-5.4-mini,openai,914,100956,False,
"How is anyone supposed to trust Trump’s “record” when it’s just chaos, corruption, and nonstop drama?",Donald Trump,AGAINST,gpt-5.4-mini,openai,915,100957,False,
How can Trump claim to back working families while pushing tax breaks for the wealthy and cutting healthcare?,Donald Trump,AGAINST,gpt-5.4-mini,openai,916,100958,False,
"Why should working families pay more while billionaires get tax breaks? Trump's policy always seems to protect the rich, not the rest of us.",Donald Trump,AGAINST,gpt-5.4-mini,openai,917,100959,False,
How is Trump still selling himself as “pro-worker” when his policies keep handing tax breaks to the rich and leaving everyone else behind?,Donald Trump,AGAINST,gpt-5.4-mini,openai,918,100960,False,
How can anyone trust Trump on policy when he keeps changing the rules to suit himself?,Donald Trump,AGAINST,gpt-5.4-mini,openai,919,100961,False,
How many more campaign trail lies and tired slogans do we have to hear before Trump gives voters something real?,Donald Trump,AGAINST,gpt-5.4-mini,openai,920,100962,False,
"How does Trump keep calling this a campaign trail when all he brings is chaos, lies, and division? Who’s still buying the act?",Donald Trump,AGAINST,gpt-5.4-mini,openai,921,100963,False,
"How can anyone watch Trump on the campaign trail and still think he’s fit to lead? It’s chaos, not leadership.",Donald Trump,AGAINST,gpt-5.4-mini,openai,922,100964,False,
How can anyone trust Trump on the campaign trail when every stop feels like the same old grievance tour?,Donald Trump,AGAINST,gpt-5.4-mini,openai,923,100965,False,
Another chaos-packed Trump news cycle and we’re still supposed to act shocked? How many times does this guy need to prove he’s unfit?,Donald Trump,AGAINST,gpt-5.4-mini,openai,924,100966,False,
"How is Trump still acting like every bad headline is “fake news”? The chaos is the story, not the excuse.",Donald Trump,AGAINST,gpt-5.4-mini,openai,925,100967,False,
"How is Trump still the headline every day? Same chaos, same lies, same ego. When do we stop pretending this is normal?",Donald Trump,AGAINST,gpt-5.4-mini,openai,926,100968,False,
"How is Trump still pretending he’s above the law after this latest mess? Every news cycle is the same grift, lies, and chaos. Enough already.",Donald Trump,AGAINST,gpt-5.4-mini,openai,927,100969,False,
How can anyone trust Trump to lead the primary race when chaos follows him everywhere?,Donald Trump,AGAINST,gpt-5.4-mini,openai,928,100970,False,
Primary race and Trump’s still the headline? How does his chaos keep getting a pass?,Donald Trump,AGAINST,gpt-5.4-mini,openai,929,100971,False,
Trump in the primary? Why are we still giving chaos a platform? Hard pass.,Donald Trump,AGAINST,gpt-5.4-mini,openai,930,100972,False,
